Exchange,Name,Trading_symbol,isin
NSE,MODISON LIMITED,MODISONLTD,INE737D01021
NSE,MOHIT INDUSTRIES LTD,MOHITIND,INE954E01012
NSE,MOIL LIMITED,MOIL,INE490G01020
NSE,MOKSH ORNAMENTS LIMITED,MOKSH,INE514Y01020
NSE,MOLD-TEK PACKAGING LTD,MOLDTKPAC,INE893J01029
NSE,MOLD-TEK TECHNOLOGIES LTD,MOLDTECH,INE835B01035
NSE,MONARCH NETWORTH CAP LTD,MONARCH,INE903D01011
NSE,MONTE CARLO FASHIONS LTD.,MONTECARLO,INE950M01013
NSE,MORARJEE TEXTILES LIMITED,MORARJEE,INE161G01027
NSE,MOREPEN LAB. LTD,MOREPENLAB,INE083A01026
NSE,MOSCHIP TECHNOLOGIES LTD,MOSCHIP,INE935B01025
NSE,MOTHERSON SUMI WRNG IND L,MSUMI,INE0FS801015
NSE,MOTILAL OSWAL FIN LTD,MOTILALOFS,INE338I01027
NSE,MOTILALAMC - G5,MOGSEC,INF247L01AK4
NSE,MOTILALAMC - MOHEALTH,MOHEALTH,INF247L01BB1
NSE,MOTILALAMC - MOLOWVOL,MOLOWVOL,INF247L01BL0
NSE,MOTILALAMC - MOMOMENTUM,MOMOMENTUM,INF247L01BK2
NSE,MOTILALAMC - MOQUALITY,MOQUALITY,INF247L01BH8
NSE,MOTILALAMC - MOVALUE,MOVALUE,INF247L01BE5
NSE,MOTOR & GENERAL FINANCE L,MOTOGENFIN,INE861B01023
NSE,MPHASIS LIMITED,MPHASIS,INE356A01018
NSE,MPS LIMITED,MPSLTD,INE943D01017
NSE,MRF LTD,MRF,INE883A01011
NSE,MRPL,MRPL,INE103A01014
NSE,MRS BECTORS FOOD SPE LTD,BECTORFOOD,INE495P01012
NSE,MSTC LIMITED,MSTCLTD,INE255X01014
NSE,MT EDUCARE LTD,MTEDUCARE,INE472M01018
NSE,MTAR TECHNOLOGIES LIMITED,MTARTECH,INE864I01014
NSE,MUKAND LTD.,MUKANDLTD,INE304A01026
NSE,MUKTA ARTS LIMITED,MUKTAARTS,INE374B01019
NSE,MULTI COMMODITY EXCHANGE,MCX,INE745G01035
NSE,MUNJAL AUTO IND. LTD.,MUNJALAU,INE672B01032
NSE,MUNJAL SHOWA LTD,MUNJALSHOW,INE577A01027
NSE,MURUDESHWAR CERAMICS LTD,MURUDCERA,INE692B01014
NSE,MUSIC BROADCAST LIMITED,RADIOCITY,INE919I01024
NSE,MUTHOOT CAP SERV LTD,MUTHOOTCAP,INE296G01013
NSE,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,INE414G01012
NSE,MUTHOOT MICROFIN LIMITED,MUTHOOTMF,INE046W01019
NSE,N R AGARWAL INDS LTD,NRAIL,INE740D01017
NSE,N.B.I. IND. FIN. CO. LTD,NBIFIN,INE365I01020
NSE,NACL INDUSTRIES LIMITED,NACLIND,INE295D01020
NSE,NAGA DHUNSERI GROUP LTD,NDGL,INE756C01015
NSE,NAGARJUN FERT AND CHE LTD,NAGAFERT,INE454M01024
NSE,NAGREEKA CAP & INFR.LTD,NAGREEKCAP,INE245I01016
NSE,NAGREEKA EXPORTS LTD.,NAGREEKEXP,INE123B01028
NSE,NAHAR CAP & FIN.,NAHARCAP,INE049I01012
NSE,NAHAR INDS ENT LTD,NAHARINDUS,INE289A01011
NSE,NAHAR POLY FILMS LIMITED,NAHARPOLY,INE308A01027
NSE,NAHAR SPINNING MILLS LTD.,NAHARSPING,INE290A01027
NSE,NALWA SONS INVESTMENT LTD,NSIL,INE023A01030
NSE,NANDANI CREATION LIMITED,JAIPURKURT,INE696V01013
NSE,NARAYANA HRUDAYALAYA LTD.,NH,INE410P01011
NSE,NARMADA AGROBASE LIMITED,NARMADA,INE117Z01011
NSE,NATCO PHARMA LTD.,NATCOPHARM,INE987B01026
NSE,NATH BIO-GENES (I) LTD,NATHBIOGEN,INE448G01010
NSE,NATIONAL ALUMINIUM CO LTD,NATIONALUM,INE139A01034
NSE,NATIONAL FERT. LTD,NFL,INE870D01012
NSE,NAVIN FLUORINE INT. LTD,NAVINFLUOR,INE048G01026
NSE,NAVKAR CORPORATION LTD.,NAVKARCORP,INE278M01019
NSE,NAVNEET EDUCATION LTD,NAVNETEDUL,INE060A01024
NSE,NBCC (INDIA) LIMITED,NBCC,INE095N01031
NSE,NCC LIMITED,NCC,INE868B01028
NSE,NCL INDUSTRIES LIMITED,NCLIND,INE732C01016
NSE,NDL VENTURES LIMITED,NDLVENTURE,INE353A01023
NSE,NDR AUTO COMPONENTS LTD,NDRAUTO,INE07OG01012
NSE,NDTV LTD,NDTV,INE155G01029
NSE,NECTAR LIFESCIENCES LTD.,NECLIFE,INE023H01027
NSE,NELCAST LIMITED,NELCAST,INE189I01024
NSE,NELCO LTD,NELCO,INE045B01015
NSE,NEOGEN CHEMICALS LIMITED,NEOGEN,INE136S01016
NSE,NESCO LTD.,NESCO,INE317F01035
NSE,NESTLE INDIA LIMITED,NESTLEIND,INE239A01024
NSE,NET AVENUE TECHNOLOGIES L,CBAZAAR,INE518X01015
NSE,NETWEB TECH INDIA LTD,NETWEB,INE0NT901020
NSE,NEULAND LAB LTD.,NEULANDLAB,INE794A01010
NSE,NEWGEN SOFTWARE TECH LTD,NEWGEN,INE619B01017
NSE,NEXT MEDIAWORKS LIMITED,NEXTMEDIA,INE747B01016
NSE,NGL FINE CHEM LIMITED,NGLFINE,INE887E01022
NSE,NHPC LTD,NHPC,INE848E01016
NSE,NIIT LEARNING SYSTEMS LTD,NIITMTS,INE342G01023
NSE,NIIT LIMITED,NIITLTD,INE161A01038
NSE,NILA INFRASTRUCTURES LTD,NILAINFRA,INE937C01029
NSE,NILA SPACES LIMITED,NILASPACES,INE00S901012
NSE,NILKAMAL LIMITED,NILKAMAL,INE310A01015
NSE,NIP IND ETF BANK BEES,BANKBEES,INF204KB15I9
NSE,NIP IND ETF CONSUMPTION,CONSUMBEES,INF204KA1LD7
NSE,NIP IND ETF DIV OPP,DIVOPPBEES,INF204KA1MS3
NSE,NIP IND ETF GOLD BEES,GOLDBEES,INF204KB17I5
NSE,NIP IND ETF HANGSENG BEES,HNGSNGBEES,INF204KB19I1
NSE,NIP IND ETF INFRA BEES,INFRABEES,INF732E01268
NSE,NIP IND ETF IT,ITBEES,INF204KB15V2
NSE,NIP IND ETF JUNIOR BEES,JUNIORBEES,INF732E01045
NSE,NIP IND ETF LIQUID BEES,LIQUIDBEES,INF732E01037
NSE,NIP IND ETF LONGTERM GILT,LTGILTBEES,INF204KB1882
NSE,NIP IND ETF NIFTY BEES,NIFTYBEES,INF204KB14I2
NSE,NIP IND ETF PSU BANK BEES,PSUBNKBEES,INF204KB16I7
NSE,NIP IND ETF SHARIAH BEES,SHARIABEES,INF732E01128
NSE,NIPPONAMC - NETFAUTO,AUTOBEES,INF204KC1337
NSE,NIPPONAMC - NETFPHARMA,PHARMABEES,INF204KC1089
NSE,NIPPONAMC - NETFSILVER,SILVERBEES,INF204KC1402
NSE,NIRAJ CEMENT STRUC LTD,NIRAJ,INE368I01016
NSE,NITCO LIMITED,NITCO,INE858F01012
NSE,NITIN SPINNERS LIMITED,NITINSPIN,INE229H01012
NSE,NITIRAJ ENGINEERS LTD,NITIRAJ,INE439T01012
NSE,NK INDUSTRIES LTD,NKIND,INE542C01019
NSE,NLC INDIA LIMITED,NLCINDIA,INE589A01014
NSE,NMDC LTD.,NMDC,INE584A01023
NSE,NMDC STEEL LIMITED,NSLNISP,INE0NNS01018
NSE,NOCIL LIMITED,NOCIL,INE163A01018
NSE,NOIDA TOLL BRIDGE CO LTD,NOIDATOLL,INE781B01015
NSE,NORBEN TEA &EXPORTS LTD,NORBTEAEXP,INE369C01017
NSE,NORTH EAST CARRY CORP LTD,NECCLTD,INE553C01016
NSE,NRB BEARING LIMITED,NRBBEARING,INE349A01021
NSE,NTPC LTD,NTPC,INE733E01010
NSE,NUCLEUS SOFTWARE EXPORTS,NUCLEUS,INE096B01018
NSE,NUPUR RECYCLERS LIMITED,NRL,INE0JM501013
NSE,NURECA LIMITED,NURECA,INE0DSF01015
NSE,NUVOCO VISTAS CORP LTD,NUVOCO,INE118D01016
NSE,OBEROI REALTY LIMITED,OBEROIRLTY,INE093I01010
NSE,OIL AND NATURAL GAS CORP.,ONGC,INE213A01029
NSE,OIL INDIA LTD,OIL,INE274J01014
NSE,OLECTRA GREENTECH LIMITED,OLECTRA,INE260D01016
NSE,OM INFRA LIMITED,OMINFRAL,INE239D01028
NSE,OMAX AUTOS LTD,OMAXAUTO,INE090B01011
NSE,OMAXE LIMITED,OMAXE,INE800H01010
NSE,ONE 97 COMMUNICATIONS LTD,PAYTM,INE982J01020
NSE,ONELIFE CAP ADVISORS LTD,ONELIFECAP,INE912L01015
NSE,ONMOBILE GLOBAL LTD.,ONMOBILE,INE809I01019
NSE,ONWARD TECHNOLOGIES LTD,ONWARDTEC,INE229A01017
NSE,OPTIEMUS INFRACOM LTD,OPTIEMUS,INE350C01017
NSE,ORACLE FIN SERV SOFT LTD.,OFSS,INE881D01027
NSE,ORBIT EXPORTS LIMITED,ORBTEXP,INE231G01010
NSE,ORCHID PHARMA LIMITED,ORCHPHARMA,INE191A01027
NSE,ORICON ENTERPRISES LTD,ORICONENT,INE730A01022
NSE,ORIENT BELL LIMITED,ORIENTBELL,INE607D01018
NSE,ORIENT CEMENT LTD.,ORIENTCEM,INE876N01018
NSE,ORIENT CERATECH LIMITED,ORIENTCER,INE569C01020
NSE,ORIENT ELECTRIC LIMITED,ORIENTELEC,INE142Z01019
NSE,ORIENT GREEN POWER CO LTD,GREENPOWER,INE999K01014
NSE,ORIENT HOTELS LTD,ORIENTHOT,INE750A01020
NSE,ORIENT PAPER AND INDS LTD,ORIENTPPR,INE592A01026
NSE,ORIENT PRESS LIMITED,ORIENTLTD,INE609C01024
NSE,ORIENTAL AROMATICS LTD,OAL,INE959C01023
NSE,ORIENTAL TRIMEX LTD,ORIENTALTL,INE998H01012
NSE,ORISSA BENGAL CARRIER LTD,OBCL,INE426Z01016
NSE,ORISSA MIN DEV CO LTD,ORISSAMINE,INE725E01024
NSE,ORTIN GLOBAL LIMITED,ORTINGLOBE,INE749B01020
NSE,OSWAL AGRO MILLS LTD,OSWALAGRO,INE142A01012
NSE,OSWAL GREENTECH LIMITED,OSWALGREEN,INE143A01010
NSE,OWAIS METAL & MINERAL,OWAIS,INE0R8M01017
NSE,P&G HYGIENE & HEALTH CARE,PGHH,INE179A01014
NSE,PAGE INDUSTRIES LTD,PAGEIND,INE761H01022
NSE,PAISALO DIGITAL LIMITED,PAISALO,INE420C01059
NSE,PAKKA LIMITED,PAKKA,INE551D01018
NSE,PALASH SECURITIES LTD,PALASHSECU,INE471W01019
NSE,PALRED TECHNOLOGIES LTD,PALREDTEC,INE218G01033
NSE,PANACEA BIOTEC LTD,PANACEABIO,INE922B01023
NSE,PANACHE DIGILIFE LIMITED,PANACHE,INE895W01019
NSE,PANAMA PETROCHEM LTD,PANAMAPET,INE305C01029
NSE,PARADEEP PHOSPHATES LTD,PARADEEP,INE088F01024
NSE,PARAG MILK FOODS LTD.,PARAGMILK,INE883N01014
NSE,PARAMOUNT COMM LTD,PARACABLES,INE074B01023
NSE,PARSVNATH DEVELOPER LTD,PARSVNATH,INE561H01026
NSE,PASUPATI ACRYLON LIMITED,PASUPTAC,INE818B01023
NSE,PATEL ENGINEERING LTD.,PATELENG,INE244B01030
NSE,PATEL INT. LOG. LTD,PATINTLOG,INE529D01014
NSE,PB FINTECH LIMITED,POLICYBZR,INE417T01026
NSE,PCBL CHEMICAL LIMITED,PCBL,INE602A01031
NSE,PDS LIMITED,PDSL,INE111Q01021
NSE,PEARL GLOBAL IND LIMITED,PGIL,INE940H01022
NSE,PEARL POLYMERS LTD,PEARLPOLY,INE844A01013
NSE,PENINSULA LAND LIMITED,PENINLAND,INE138A01028
NSE,PENNAR INDUSTRIES LTD,PENIND,INE932A01024
NSE,PERSISTENT SYSTEMS LTD,PERSISTENT,INE262H01021
NSE,PETRONET LNG LIMITED,PETRONET,INE347G01014
NSE,PFIZER LTD,PFIZER,INE182A01018
NSE,PI INDUSTRIES LTD,PIIND,INE603J01030
NSE,PIDILITE INDUSTRIES LTD,PIDILITIND,INE318A01026
NSE,PIL ITALICA LIFESTYLE LTD,PILITA,INE600A01035
NSE,PILANI INV & IND COR LTD,PILANIINVS,INE417C01014
NSE,PIONEER EMBROIDERIES LTD,PIONEEREMB,INE156C01018
NSE,PIRAMAL PHARMA LIMITED,PPLPHARMA,INE0DK501011
NSE,PITTI ENGINEERING LIMITED,PITTIENG,INE450D01021
NSE,PIX TRANSMISSIONS LIMITED,PIXTRANS,INE751B01018
NSE,PLASTIBLENDS INDIA LTD,PLASTIBLEN,INE083C01022
NSE,PNB GILTS LIMITED,PNBGILTS,INE859A01011
NSE,PNB HOUSING FIN LTD.,PNBHOUSING,INE572E01012
NSE,PNC INFRATECH LTD.,PNCINFRA,INE195J01029
NSE,PODDAR PIGMENTS LIMITED,PODDARMENT,INE371C01013
NSE,POKARNA LIMITED,POKARNA,INE637C01025
NSE,POLY MEDICURE LIMITED,POLYMED,INE205C01021
NSE,POLYCAB INDIA LIMITED,POLYCAB,INE455K01017
NSE,POLYPLEX CORPORATION LTD,POLYPLEX,INE633B01018
NSE,PONNIE SUGARS (ERODE) LTD,PONNIERODE,INE838E01017
NSE,POONAWALLA FINCORP LTD,POONAWALLA,INE511C01022
NSE,POWER FIN CORP LTD.,PFC,INE134E01011
NSE,POWER GRID CORP. LTD.,POWERGRID,INE752E01010
NSE,POWER MECH PROJECTS LTD.,POWERMECH,INE211R01019
NSE,PPAP AUTOMOTIVE LIMITED,PPAP,INE095I01015
NSE,PRAJ INDUSTRIES LTD,PRAJIND,INE074A01025
NSE,PRAJAY ENG. SYN. LTD.,PRAENG,INE505C01016
NSE,PRAKASH INDUSTRIES LTD,PRAKASH,INE603A01013
NSE,PRAKASH PIPES LIMITED,PPL,INE050001010
NSE,PRAKASH STEELAGE LTD,PRAKASHSTL,INE696K01024
NSE,PRATAAP SNACKS LIMITED,DIAMONDYD,INE393P01035
NSE,PRAXIS HOME RETAIL LTD,PRAXIS,INE546Y01022
NSE,PRECISION CAMSHAFTS LTD.,PRECAM,INE484I01029
NSE,PRECISION WIRES INDIA LTD,PRECWIRE,INE372C01037
NSE,PRECOT LIMITED,PRECOT,INE283A01014
NSE,PREMIER LIMITED,PREMIER,INE342A01018
NSE,PRESTIGE ESTATE LTD,PRESTIGE,INE811K01011
NSE,PRICOL LIMITED,PRICOLLTD,INE726V01018
NSE,PRIME FOCUS LIMITED,PFOCUS,INE367G01038
NSE,PRIME SECURITIES LIMITED,PRIMESECU,INE032B01021
NSE,PRINCE PIPES FITTINGS LTD,PRINCEPIPE,INE689W01016
NSE,PRISM JOHNSON LIMITED,PRSMJOHNSN,INE010A01011
NSE,PRITI INTERNATIONAL LTD,PRITI,INE974Z01015
NSE,PRITISH NANDY COMMUNICATI,PNC,INE392B01011
NSE,PRIVI SPECIALITY CHE LTD,PRIVISCL,INE959A01019
NSE,PROCTER & GAMBLE HEALTH L,PGHL,INE199A01012
NSE,PROZONE REALTY LIMITED,PROZONER,INE195N01013
NSE,PRUDENT CORP ADV SER LTD,PRUDENT,INE00F201020
NSE,PSP PROJECTS LIMITED,PSPPROJECT,INE488V01015
NSE,PTC INDIA FIN SERV LTD,PFS,INE560K01014
NSE,PTC INDIA LIMITED,PTC,INE877F01012
NSE,PTC INDUSTRIES LIMITED,PTCIL,INE596F01018
NSE,PTL ENTERPRISES LTD,PTL,INE034D01049
NSE,PUDUMJEE PAPER PRO. LTD,PDMJEPAPER,INE865T01018
NSE,PUNJAB & SIND BANK,PSB,INE608A01012
NSE,PUNJAB CHEM & CROP PROT L,PUNJABCHEM,INE277B01014
NSE,PUNJAB NATIONAL BANK,PNB,INE160A01022
NSE,PURAVANKARA LIMITED,PURVA,INE323I01011
NSE,PVR INOX LIMITED,PVRINOX,INE191H01014
NSE,QUANTUM GOLD FUND,QGOLDHALF,INF082J01408
NSE,QUANTUM NIFTY 50 ETF,QNIFTY,INF082J01028
NSE,QUESS CORP LIMITED,QUESS,INE615P01015
NSE,QUICK HEAL TECH LTD,QUICKHEAL,INE306L01010
NSE,R R KABEL LIMITED,RRKABEL,INE777K01022
NSE,R SYS INTERNATIONAL LTD,RSYSTEMS,INE411H01032
NSE,R. S. SOFTWARE (INDIA) LI,RSSOFTWARE,INE165B01029
NSE,R.P.P INFRA PROJECTS LTD,RPPINFRA,INE324L01013
NSE,RACE ECO CHAIN LIMITED,RACE,INE084Q01012
NSE,RADAAN MEDIAWORKS (I) LTD,RADAAN,INE874F01027
NSE,RADHIKA JEWELTECH LIMITED,RADHIKAJWE,INE583V01021
NSE,RADIANT CASH MGMT SER LTD,RADIANTCMS,INE855R01021
NSE,RADICO KHAITAN LTD,RADICO,INE944F01028
NSE,RAIL VIKAS NIGAM LIMITED,RVNL,INE415G01027
NSE,RAILTEL CORP OF IND LTD,RAILTEL,INE0DD101019
NSE,RAIN INDUSTRIES LIMITED,RAIN,INE855B01025
NSE,RAINBOW CHILDRENS MED LTD,RAINBOW,INE961O01016
NSE,RAJ OIL MILLS LIMITED,ROML,INE294G01026
NSE,RAJ TV NETWORK LTD,RAJTV,INE952H01027
NSE,RAJDARSHAN INDUSTRIES LTD,ARENTERP,INE610C01014
NSE,RAJESH EXPORTS LTD,RAJESHEXPO,INE343B01030
NSE,RAJNANDINI METAL LIMITED,RAJMET,INE00KV01022
NSE,RAJRATAN GLOBAL WIRE LTD,RAJRATAN,INE451D01029
NSE,RAJSHREE SUGAR & CHEMICAL,RAJSREESUG,INE562B01019
NSE,RALLIS INDIA LTD,RALLIS,INE613A01020
NSE,RAM RATNA WIRES LIMITED,RAMRAT,INE207E01023
NSE,RAMA STEEL TUBES LIMITED,RAMASTEEL,INE230R01035
NSE,RAMCO INDUSTRIES LIMITED,RAMCOIND,INE614A01028
NSE,RAMCO SYSTEMS LTD.,RAMCOSYS,INE246B01019
NSE,RAMKRISHNA FORGINGS LTD,RKFORGE,INE399G01023
NSE,RAMKY INFRA LTD,RAMKY,INE874I01013
NSE,RANA SUGARS LTD.,RANASUG,INE625B01014
NSE,RANE (MADRAS) LIMITED,RML,INE050H01012
NSE,RANE HOLDINGS LIMITED,RANEHOLDIN,INE384A01010
NSE,RASHTRIYA CHEMICALS & FER,RCF,INE027A01015
NSE,RATEGAIN TRAVEL TECHN LTD,RATEGAIN,INE0CLI01024
NSE,RATNAMANI MET & TUB LTD.,RATNAMANI,INE703B01027
NSE,RATTANINDIA ENT LIMITED,RTNINDIA,INE834M01019
NSE,RATTANINDIA POWER LIMITED,RTNPOWER,INE399K01017
NSE,RAVI KUMAR DIST. LTD.,RKDL,INE722J01012
NSE,RAVINDER HEIGHTS LIMITED,RVHL,INE09E501017
NSE,RAYMOND LTD,RAYMOND,INE301A01014
NSE,RBL BANK LIMITED,RBLBANK,INE976G01028
NSE,RBZ JEWELLERS LIMITED,RBZJEWEL,INE0PEQ01016
NSE,REC LIMITED,RECLTD,INE020B01018
NSE,REDINGTON LIMITED,REDINGTON,INE891D01026
NSE,REDTAPE LIMITED,REDTAPE,INE0LXT01019
NSE,RELAXO FOOT LTD.,RELAXO,INE131B01039
NSE,RELIANCE CHEMOTEX IND LTD,RELCHEMQ,INE750D01016
NSE,RELIANCE COMMUNICATIONS L,RCOM,INE330H01018
NSE,RELIANCE HOME FINANCE LTD,RHFL,INE217K01011
NSE,RELIANCE INDUSTRIAL INFRA,RIIL,INE046A01015
NSE,RELIANCE INDUSTRIES LTD,RELIANCE,INE002A01018
NSE,RELIANCE INFRASTRUCTU LTD,RELINFRA,INE036A01016
NSE,RELIANCE POWER LTD.,RPOWER,INE614G01033
NSE,RELIGARE ENTER. LTD.,RELIGARE,INE621H01010
NSE,RENAISSANCE GLOBAL LTD,RGL,INE722H01024
NSE,REPCO HOME FINANCE LTD,REPCOHOME,INE612J01015
NSE,REPRO INDIA LIMITED,REPRO,INE461B01014
NSE,RESPONSIVE INDUSTRIES LTD,RESPONIND,INE688D01026
NSE,RESTAURANT BRAND ASIA LTD,RBA,INE07T201019
NSE,RHI MAGNESITA INDIA LTD,RHIM,INE743M01012
NSE,RICO AUTO INDUSTRIES LTD,RICOAUTO,INE209B01025
NSE,RITES LIMITED,RITES,INE320J01015
NSE,RKEC PROJECTS LIMITED,RKEC,INE786W01010
NSE,ROBUST HOTELS LIMITED,RHL,INE508K01013
NSE,ROCKINGDEALS CIRCU ECO L,ROCKINGDCE,INE0PTR01012
NSE,ROLLATAINERS LIMITED,ROLLT,INE927A01040
NSE,ROLTA INDIA LTD,ROLTA,INE293A01013
NSE,ROSSARI BIOTECH LIMITED,ROSSARI,INE02A801020
NSE,ROSSELL INDIA LIMITED,ROSSELLIND,INE847C01020
NSE,ROUTE MOBILE LIMITED,ROUTE,INE450U01017
NSE,ROX HI TECH LIMITED,ROXHITECH,INE0PDJ01013
NSE,ROYAL ORCHID HOTELS LTD,ROHLTD,INE283H01019
NSE,RPG LIFE SCIENCES LTD,RPGLIFE,INE105J01010
NSE,RPSG VENTURES LIMITED,RPSGVENT,INE425Y01011
NSE,RSWM LIMITED,RSWM,INE611A01016
NSE,RUCHIRA PAPERS LIMITED,RUCHIRA,INE803H01014
NSE,RUDRABHISHEK ENTERP LTD,REPL,INE364Z01019
NSE,RUPA & COMPANY LTD,RUPA,INE895B01021
NSE,S CHAND AND COMPANY LTD,SCHAND,INE807K01035
NSE,S H KELKAR AND CO. LTD.,SHK,INE500L01026
NSE,S. P. APPARELS LIMITED,SPAL,INE212I01016
NSE,SADBHAV ENGINEERING LTD,SADBHAV,INE226H01026
NSE,SADBHAV INFRA PROJ LTD.,SADBHIN,INE764L01010
NSE,SADHANA NITROCHEM LIMITED,SADHNANIQ,INE888C01040
NSE,SAFARI IND (INDIA) LTD,SAFARI,INE429E01023
NSE,SAGAR CEMENTS LIMITED,SAGCEM,INE229C01021
NSE,SAGARDEEP ALLOYS LIMITED,SAGARDEEP,INE976T01013
NSE,SAHYADRI INDUSTRIES LTD,SAHYADRI,INE280H01015
NSE,SAKAR HEALTHCARE LIMITED,SAKAR,INE732S01012
NSE,SAKSOFT LIMITED,SAKSOFT,INE667G01023
NSE,SAKTHI SUGARS LTD,SAKHTISUG,INE623A01011
NSE,SAKUMA EXPORTS LIMITED,SAKUMA,INE190H01024
NSE,SALASAR TECHNO ENGG. LTD.,SALASAR,INE170V01027
NSE,SALONA COTSPIN LTD.,SALONA,INE498E01010
NSE,SALZER ELECTRONICS LTD,SALZERELEC,INE457F01013
NSE,SAMBHAAV MEDIA LTD,SAMBHAAV,INE699B01027
NSE,SAMEERA AGRO AND INFRA L,SAIFL,INE0PZA01015
NSE,SAMMAAN CAPITAL LIMITED,SAMMAANCAP,INE148I01020
NSE,SAMPANN UTPADAN INDIA LTD,SAMPANN,INE735M01018
NSE,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,INE775A01035
NSE,SANCO INDUSTRIES LIMITED,SANCO,INE782L01012
NSE,SANDESH LTD,SANDESH,INE583B01015
NSE,SANDHAR TECHNOLOGIES LTD,SANDHAR,INE278H01035
NSE,SANGAM (INDIA) LTD,SANGAMIND,INE495C01010
NSE,SANGHI INDUSTRIES LTD,SANGHIIND,INE999B01013
NSE,SANGINITA CHEMICALS LTD,SANGINITA,INE753W01010
NSE,SANOFI INDIA LIMITED,SANOFI,INE058A01010
NSE,SANSERA ENGINEERING LTD,SANSERA,INE953O01021
NSE,SAR TELEVENTURE LIMITED,SARTELE,INE0PUC01020
NSE,SARDA ENERGY & MIN LTD,SARDAEN,INE385C01021
NSE,SAREGAMA INDIA LIMITED,SAREGAMA,INE979A01025
NSE,SARLA PERF. FIBERS LTD,SARLAPOLY,INE453D01025
NSE,SASKEN TECHNOLOGIES LTD,SASKEN,INE231F01020
NSE,SASTASUNDAR VENTURES LTD,SASTASUNDR,INE019J01013
NSE,SATIA INDUSTRIES LIMITED,SATIA,INE170E01023
NSE,SATIN CREDIT NET LTD,SATIN,INE836B01017
NSE,SAVITA OIL TECHNOLO. LTD,SOTL,INE035D01020
NSE,SBFC FINANCE LIMITED,SBFC,INE423Y01016
NSE,SBI CARDS & PAY SER LTD,SBICARD,INE018E01016
NSE,SBI LIFE INSURANCE CO LTD,SBILIFE,INE123W01016
NSE,SBI-ETF GOLD,SETFGOLD,INF200KA16D8
NSE,SBI-ETF NIFTY BANK,SETFNIFBK,INF200KA1580
NSE,SBIAMC - SBIETFCON,SBIETFCON,INF200KA1X17
NSE,SBIAMC - SBIETFIT,SBIETFIT,INF200KA1S14
NSE,SBIAMC - SBIETFPB,SBIETFPB,INF200KA1S22
NSE,SBIAMC - SBIETFQLTY,SBIETFQLTY,INF200KA1WX6
NSE,SCHAEFFLER INDIA LIMITED,SCHAEFFLER,INE513A01022
NSE,SCHNEIDER ELECTRIC INFRA,SCHNEIDER,INE839M01018
NSE,SEAMEC LIMITED,SEAMECLTD,INE497B01018
NSE,SECUREKLOUD TECH LIMITED,SECURKLOUD,INE650K01021
NSE,SEMAC CONSTRUCTION LTD,SEMAC,INE617A01013
NSE,SEPC LIMITED,SEPC,INE964H01014
NSE,SEQUENT SCIENTIFIC LTD.,SEQUENT,INE807F01027
NSE,SESHASAYEE PAPER & BOARDS,SESHAPAPER,INE630A01024
NSE,SETCO AUTOMOTIVE LTD,SETCO,INE878E01021
NSE,SETUBANDHAN INFRA LTD,SETUINFRA,INE023M01027
NSE,SHAH ALLOYS LIMITED,SHAHALLOYS,INE640C01011
NSE,SHAH METACORP LIMITED,SHAH,INE482J01021
NSE,SHAKTI PUMPS (I) LTD,SHAKTIPUMP,INE908D01010
NSE,SHALBY LIMITED,SHALBY,INE597J01018
NSE,SHALIM PAINTS LTD,SHALPAINTS,INE849C01026
NSE,SHANKARA BLDG PRODUCT LTD,SHANKARA,INE274V01019
NSE,SHANTHI GEARS LTD,SHANTIGEAR,INE631A01022
NSE,SHANTI OVERSEAS INDIA LTD,SHANTI,INE933X01016
NSE,SHARDA CROPCHEM LTD.,SHARDACROP,INE221J01015
NSE,SHARDA MOTOR INDS LTD,SHARDAMOTR,INE597I01028
NSE,SHEELA FOAM LIMITED,SFL,INE916U01025
NSE,SHEETAL UNIVERSAL LIMITED,SHEETAL,INE04VX01019
NSE,SHEMAROO ENTER. LTD.,SHEMAROO,INE363M01019
NSE,SHILPA MEDICARE LTD,SHILPAMED,INE790G01031
NSE,SHIPPING CORP OF INDIA LT,SCI,INE109A01011
NSE,SHIVA MILLS LIMITED,SHIVAMILLS,INE644Y01017
NSE,SHIVA TEXYARN LIMITED,SHIVATEX,INE705C01020
NSE,SHIVALIK BIMETAL CON. LTD,SBCL,INE386D01027
NSE,SHIVALIK RASAYAN LIMITED,SHIVALIK,INE788J01021
NSE,SHIVAM AUTO.LTD,SHIVAMAUTO,INE637H01024
NSE,SHOPPERS STOP LIMITED,SHOPERSTOP,INE498B01024
NSE,SHRE PUSH CHEM & FERT LTD,SHREEPUSHK,INE712K01011
NSE,SHREE CEMENT LIMITED,SHREECEM,INE070A01015
NSE,SHREE DIGVIJAY CEM CO LTD,SHREDIGCEM,INE232A01011
NSE,SHREE RAMA MULTI TECH LTD,SHREERAMA,INE879A01019
NSE,SHREE RAMA NEWSPRINT LTD,RAMANEWS,INE278B01020
NSE,SHREE RENUKA SUGARS LTD,RENUKA,INE087H01022
NSE,SHREEOSWAL S AND CHE LTD,OSWALSEEDS,INE00IK01029
NSE,SHRENIK LIMITED,SHRENIK,INE632X01030
NSE,SHREYANS INDUSTRIES LTD,SHREYANIND,INE231C01019
